AxisAlignedBB,func_1172_b,*,*,calculateYOffset,"if instance and the argument bounding boxes overlap in the X and Z dimensions, calculate the offset between them in the Y dimension.  return var2 if the bounding boxes do not overlap or if var2 is closer to 0 then the calculated offset.  Otherwise return the calculated offset."
Slot,func_20005_c,*,*,getHasStack,"Returns if this slot contains a stack."
AxisAlignedBB,func_1170_a,*,*,addCoord,"Adds the coordinates to the bounding box extending it if the point lies outside the current ranges. Args: x, y, z"
ItemBlock,func_20009_a,*,*,getItemName,"*"
PathPoint,func_1179_a,*,*,isAssigned,"Returns true if this point has already been assigned to a path"
AxisAlignedBB,func_1178_a,*,*,intersectsWith,"Returns whether the given bounding box intersects with this one. Args: axisAlignedBB"
WorldProviderHell,func_4093_b,*,*,generateLightBrightnessTable,"Creates the light to brightness table"
WorldProvider,func_4095_a,*,*,registerWorld,"associate an existing world with a World provider, and setup its lightbrightness table"
WorldProviderHell,func_4094_c,*,*,getChunkProvider,"Returns the chunk provider back for the world provider"
WorldProviderHell,func_4098_a,*,*,registerWorldChunkManager,"creates a new world chunk manager for WorldProvider"
World,func_4078_a,*,*,neighborLightPropagationChanged,"Called when a neighboring block's light value has changed and its propagated light might change this blocks value.  Args: enumSkyBlock, x, y, z, propagatedLight"
WorldChunkManagerHell,func_4071_a,*,*,getTemperatures,"Returns a list of temperatures to use for the specified blocks.  Args: listToReuse, x, y, width, length"
WorldChunkManagerHell,func_4070_a,*,*,loadBlockGeneratorData,"Returns biomes to use for the blocks and loads the other data like temperature and humidity onto the WorldChunkManager Args: oldBiomeList, x, z, width, depth"
ChunkCache,func_4075_a,*,*,getWorldChunkManager,"*"
World,func_4076_b,*,*,setSpawnLocation,"Sets a new spawn location by finding an uncovered block at a random (x,z) location in the chunk."
FurnaceRecipes,func_21198_a,*,*,getSmeltingResult,"Returns the smelting result of an item."
FurnaceRecipes,func_21199_a,*,*,addSmelting,"Adds a smelting recipe."
World,func_684_a,*,*,playSoundEffect,"Play a sound effect. Many many parameters for this function. Not sure what they do, but a classic call is : (double)i + 0.5D, (double)j + 0.5D, (double)k + 0.5D, 'random.door_open', 1.0F, world.rand.nextFloat() * 0.1F + 0.9F with i,j,k position of the block."
World,func_680_f,*,*,markBlocksDirtyVertical,"marks a vertical line of blocks as dirty"
World,func_683_a,*,*,getClosestPlayer,"Gets the closest player to the point within the specified distance (distance can be set to less than 0 to not limit the distance). Args: x, y, z, dist"
World,func_682_a,*,*,handleMaterialAcceleration,"handles the acceleration of an object whilst in water. Not sure if it is used elsewhere."
World,func_689_a,*,*,isMaterialInBB,"*"
World,func_688_b,*,*,setBlockAndMetadataWithNotify,"Sets the block ID and metadata, then notifies neighboring blocks of the change"
EntityPlayerSP,func_443_a_,*,*,onItemPickup,"Called whenever an item is picked up from walking over it. Args: pickedUpEntity, stackSize"
EntitySlime,func_441_c,*,*,setSlimeSize,"*"
EntityPlayer,func_446_a,*,*,joinEntityItemWithWorld,"Joins the passed in entity item with the world. Args: entityItem"
EntityPlayerSP,func_445_l,*,*,displayWorkbenchGUI,"Displays the crafting GUI for a workbench."
EntityPlayer,func_444_a,*,*,dropPlayerItemWithRandomChoice,"Drops an itemstack from the player with a flag that is passed in that can be set to true to instead drop it in a random direction from the player instead of where the player is facing. Args: itemStack, dropRandom"
EntityPlayer,func_449_a,*,*,dropPlayerItem,"Drops an item for a player. Args: itemStack"
EntityPlayer,func_448_u,*,*,destroyCurrentEquippedItem,"Destroys the currently equipped item from the player's inventory."
World,func_669_m,*,*,saveLevel,"Saves the global data associated with this World"
World,func_668_j,*,*,isBlockProvidingPowerTo,"Is this block powering in the specified direction Args: x, y, z, direction"
NetClientHandler,func_849_b,*,*,disconnect,"Disconnects the network connection."
NetClientHandler,func_848_a,*,*,processReadPackets,"Processes the packets that have been read since the last call to this function."
World,func_663_l,*,*,checkSessionLock,"Checks whether the session lock file was modified by another process"
NetClientHandler,func_846_a,*,*,handleUpdateTime,"*"
NetClientHandler,func_845_a,*,*,handleSpawnPosition,"*"
World,func_660_k,*,*,sendQuittingDisconnectingPacket,"If on MP, sends a quitting packet."
World,func_667_e,*,*,updateEntity,"Will update the entity in the world if the chunk the entity is in is currently loaded. Args: entity"
World,func_666_c,*,*,getHeightValue,"Returns the y coordinate with a block in it at this x, z coordinate"
World,func_665_h,*,*,markBlockNeedsUpdate,"Marks the block as needing an update with the renderer. Args: x, y, z"
World,func_664_b,*,*,setLightValue,"Sets the light value either into the sky map or block map depending on if enumSkyBlock is set to sky or block. Args: enumSkyBlock, x, y, z, lightValue"
BlockPressurePlate,func_209_d,*,*,canProvidePower,"Can this block provide power. Only wire currently seems to have this change based on its state."
BlockLeaves,func_208_a,*,*,updateTick,"Ticks the block if it's been scheduled"
Item,func_200_b,*,*,getItemStackLimit,"Returns the maximum size of the stack for a specific item. *Isn't this more a Set than a Get?*"
ItemTool,func_203_a,*,*,hitBlock,"Current implementations of this method in child classes do not use the entry argument beside ev. They just raise the damage on the stack."
ItemTool,func_204_a,*,*,getStrVsBlock,"Returns the strength of the stack against a given block. 1.0F base, (Quality+1)*2 if correct blocktype, 1.5F if sword"
BlockLeaves,func_207_d,*,*,colorMultiplier,"Returns a integer with hex for 0xrrggbb with this color multiplied against the blocks color. Note only called when first determining what to render."
GuiTexturePackSlot,func_22242_a,*,*,drawSlot,""
GuiSlot,func_22241_a,*,*,actionPerformed,""
GuiSlot,func_22240_a,*,*,registerScrollButtons,"Registers the IDs that can be used for the scrollbar's buttons."
GuiTexturePackSlot,func_22249_a,*,*,getSize,"Gets the size of the current slot list."
GuiTexturePackSlot,func_22248_c,*,*,drawBackground,""
RenderBlocks,func_22332_q,*,*,renderBlockRepeater,"render a redstone repeater at the given coordinates"
RenderBlocks,func_22331_p,*,*,renderBlockBed,"render a bed at the given coordinates"
RenderBlocks,func_22330_a,*,*,renderStandardBlockWithAmbientOcclusion,"*"
Minecraft,func_6248_s,*,*,screenshotListener,"checks if keys are down"
Minecraft,func_6249_a,*,*,resize,"Called to resize the current screen."
Minecraft,func_6240_b,*,*,getMinecraftDir,"gets the working dir (OS specific) for minecraft"
Minecraft,func_6242_u,*,*,forceReload,"Forces a reload of the sound manager and all the resources. Called in game by holding 'F3' and pressing 'S'."
Minecraft,func_6243_a,*,*,clickMouse,"Called whenever the mouse is clicked. Button clicked is 0 for left clicking and 1 for right clicking. Args: buttonClicked"
Minecraft,func_6244_d,*,*,shutdown,"Called when the window is closing. Sets 'running' to false which allows the game loop to exit cleanly."
Minecraft,func_6246_i,*,*,runTick,"Runs the current tick."
Minecraft,func_6247_b,*,*,startWorld,"creates a new world or loads an existing one"
World,func_635_c,*,*,setBlockMetadata,"Set the metadata of a block in global coordinates"
EnumToolMaterial,func_21206_b,*,*,getEfficiencyOnProperMaterial,"The strength of this tool material against blocks which it is effective against."
Packet,func_321_a,*,*,addIdClassMapping,"Adds a two way mapping between the packet ID and packet class."
AxisAlignedBB,func_1168_a,*,*,getBoundingBox,"Returns a bounding box with the specified bounds. Args: minX, minY, minZ, maxX, maxY, maxZ"
AxisAlignedBB,func_1160_c,*,*,copy,"Returns a copy of the bounding box."
AxisAlignedBB,func_1161_b,*,*,getBoundingBoxFromPool,"Returns a bounding box with the specified bounds from the pool.  Args: minX, minY, minZ, maxX, maxY, maxZ"
AxisAlignedBB,func_1162_c,*,*,calculateZOffset,"if instance and the argument bounding boxes overlap in the Y and X dimensions, calculate the offset between them in the Z dimension.  return var2 if the bounding boxes do not overlap or if var2 is closer to 0 then the calculated offset.  Otherwise return the calculated offset."
AxisAlignedBB,func_1163_a,*,*,calculateXOffset,"if instance and the argument bounding boxes overlap in the Y and Z dimensions, calculate the offset between them in the X dimension.  return var2 if the bounding boxes do not overlap or if var2 is closer to 0 then the calculated offset.  Otherwise return the calculated offset."
AxisAlignedBB,func_1164_b,*,*,getAverageEdgeLength,"Returns the average length of the edges of the bounding box."
AxisAlignedBB,func_1165_c,*,*,setBounds,"Sets the bounds of the bounding box. Args: minX, minY, minZ, maxX, maxY, maxZ"
AxisAlignedBB,func_1166_c,*,*,getOffsetBoundingBox,"Returns a bounding box offseted by the specified vector (if negative numbers are given it will shrink). Args: x, y, z"
AxisAlignedBB,func_1167_a,*,*,isVecInYZ,"Checks if the specified vector is within the YZ dimensions of the bounding box. Args: Vec3D"
InventoryPlayer,func_20076_b,*,*,setItemStack,"*"
InventoryPlayer,func_20075_i,*,*,getItemStack,"*"
TileEntityDispenser,func_20070_a_,*,*,canInteractWith,"*"
GuiSmallButton,func_20078_a,*,*,returnEnumOptions,"*"
World,func_4084_a,*,*,updateEntityWithOptionalForce,"Will update the entity in the world if the chunk the entity is in is currently loaded or its forced to update. Args: entity, forceUpdate"
ChunkCache,func_4086_d,*,*,getLightValue,"Gets the light value of the specified block coords. Args: x, y, z"
PlayerController,func_4087_b,*,*,createPlayer,""
World,func_4080_j,*,*,updateBlocksAndPlayCaveSounds,""
World,func_4083_e,*,*,findTopSolidBlock,"Finds the highest block on the x, z coordinate that is solid and returns its y coord. Args x, z"
GuiMainMenu,func_4068_a,*,*,drawLogo,"Draws the imploding minecraft logo."
GameSettings,func_20102_a,*,*,getKeyBindingDescription,"*"
GameSettings,func_20103_b,*,*,getOptionOrdinalValue,"*"
ChunkProviderGenerate,func_4060_a,*,*,generateTerrain,"Generates the shape of the terrain for the chunk though its all stone though the water is frozen if the temperature is low enough"
GuiIngame,func_4066_a,*,*,renderGameOverlay,"Render the ingame overlay with quick icon bar, ..."
ItemStack,func_20107_a,*,*,areItemStacksEqual,"compares ItemStack argument1 with ItemStack argument2; returns true if both ItemStacks are equal"
GameSettings,func_20104_a,*,*,getOptionFloatValue,"*"
GuiIngame,func_4065_b,*,*,renderPortalOverlay,"Renders the portal overlay. Args: portalStrength, width, height"
ItemStack,func_21185_g,*,*,isItemDamaged,"returns true when a damageable item is damaged"
ItemStack,func_21184_a,*,*,isItemEqual,"compares ItemStack argument to the instance ItemStack; returns true if the Items contained in both ItemStacks are equal"
CraftingManager,func_21187_b,*,*,addShapelessRecipe,"*"
ItemStack,func_21181_i,*,*,getItemDamage,"gets the damage of an itemstack"
ItemStack,func_21183_f,*,*,getHasSubtypes,"*"
ItemStack,func_21182_e,*,*,isItemStackDamageable,"true if this itemStack is damageable"
CraftingManager,func_21188_a,*,*,findMatchingRecipe,"*"
EntitySnowball,func_21057_b,*,*,entityInit,"*"
Packet24MobSpawn,func_21053_b,*,*,getMetadata,"*"
Pathfinder,func_1134_a,*,*,createEntityPath,"Returns a new PathEntity for a given start and end point"
Entity,func_21058_a,*,*,entityDropItem,"Drops an item at the position of the entity."
TileEntity,func_476_a,*,*,addMapping,"Adds a new two-way mapping between the class and its string name in both hashmaps."
TileEntity,func_477_c,*,*,createAndLoadEntity,"Creates a new entity and loads its data from the specified NBT."
InventoryPlayer,func_474_j_,*,*,onInventoryChanged,"Called when an the contents of an Inventory change, usually"
TileEntityMobSpawner,func_475_b,*,*,updateEntity,"Allows the entity to update its state. Overridden in most subclasses, e.g. the mob spawner uses this to count ticks and creates a new spawn inside its implementation."
TileEntityDispenser,func_472_a,*,*,setInventorySlotContents,"Sets the given item stack to the specified slot in the inventory (can be crafting or armor sections)."
TileEntityDispenser,func_473_a,*,*,decrStackSize,"Decrease the size of the stack in slot (first int arg) by the amount of the second int arg. Returns the new stack."
TileEntityDispenser,func_470_e,*,*,getInventoryStackLimit,"Returns the maximum stack size for a inventory slot. Seems to always be 64, possibly will be extended. *Isn't this more of a set than a get?*"
TileEntityDispenser,func_471_d,*,*,getInvName,"Returns the name of the inventory."
Entity,func_20045_c,*,*,outfitWithItem,"args: if j >= 0 a new item will be generated with j as itemid and; k as damage - ignored if j < 0; i 0 for held item, 1-4 for armor slots 0-3, o;"
TileEntity,func_478_g,*,*,getBlockType,"Gets the block type at the location of this entity (client-only)."
TileEntity,func_479_f,*,*,getBlockMetadata,"Returns block data at the location of this entity (client-only)."
BlockReed,func_303_h,*,*,checkBlockCoordValid,"Checks if current block pos is valid, if not, breaks the block as dropable item. Used for reed and cactus."
Material,func_876_e,*,*,getBurning,"Returns if the block can burn or not."
FontRenderer,func_874_a,*,*,drawStringWithShadow,"Draws the specified string with a drop shadow."
World,func_657_a,*,*,getEntitiesWithinAABB,"Returns all entities of the specified class type which intersect with the AABB. Args: entityClass, aabb"
World,func_654_a,*,*,setBlockTileEntity,"Sets the TileEntity for a given block in X, Y, Z coordinates"
World,func_655_l,*,*,notifyBlockOfNeighborChange,"Notifies a block that one of its neighbor change to the specified type Args: x, y, z, blockID"
MinecartTrackLogic,func_789_a,*,*,calculateConnectedTracks,"*"
MinecartTrackLogic,func_784_a,*,*,isMinecartTrack,"*"
MinecartTrackLogic,func_787_c,*,*,handleKeyPress,"Tells the movement controller about key events. Args: keyPressed, keyState"
